id_terraza,id_local,id_distrito,nombreDistrito,barrio,tipoVia,nombreCalle,portal,codPostal,coordenadaX,coordenadaY,situacion,rotulo,superficie,horaApertura,horaCierre,mesas,sillas
A32.3_S40_M10_I6583,T_X434823_Y4471869,LATIN,LATINA,ALUCHE,CALLE,SESEÑA,93,28024,434822.63,4471868.57,Abierto,TELEPIZZA,32.3,08:00:00,01:30:00,10,40
A35.64_S26_M7_I6584,EP_X439699_Y4472907,ARGAN,ARGANZUELA,ACACIAS,PASEO,OLMOS,13,28005,439698.59,4472906.53,Abierto,EL PERENQUEN,35.64,08:00:00,01:30:00,7,26
A55.47_S52_M18_I6586,L_X442595_Y4474388,RETIR,RETIRO,IBIZA,CALLE,IBIZA,16,28009,442594.58,4474387.51,Abierto,LARDIES,55.47,08:00:00,01:30:00,18,52
A16.14_S16_M8_I6588,P_X440093_Y4483977,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL GOLOSO,AVENIDA,MONASTERIO DE EL ESCORIAL,24,28049,440092.64,4483976.56,Abierto,PEREGRINO,16.14,10:00:00,02:30:00,8,16
A21.62_S24_M6_I6589,HD_X442644_Y4478831,CHAMA,CHAMARTIN,HISPANOAMERICA,PLAZA,REPUBLICA DOMINICANA,8,28016,442643.6,4478830.51,Abierto,HAAGEN-DAZS,21.62,08:00:00,01:30:00,6,24
A99.43_S77_M25_I6590,O_X443572_Y4477274,CHAMA,CHAMARTIN,PROSPERIDAD,CALLE,PADRE CLARET,1,28002,443571.58,4477273.5,Abierto,OTTICA,99.43,08:00:00,01:30:00,25,77
A0.77_S0_M1_I6591,BY_X442843_Y4477784,CHAMA,CHAMARTIN,CIUDAD JARDIN,CALLE,PRADILLO,19,28002,442842.59,4477783.51,Abierto,BAR  YOLA,0.77,08:00:00,01:30:00,1,0
A13.11_S12_M6_I6592,MH_X440477_Y4478716,TETUA,TETUAN,BERRUGUETE,CALLE,BRAVO MURILLO,225,28020,440476.61,4478715.54,Abierto,MELIANA HELADERIA,13.11,08:00:00,01:30:00,6,12
A19.08_S24_M7_I6595,BPIC_X444808_Y4475286,CIUDA-LINEA,CIUDAD LINEAL,VENTAS,AVENIDA,MARQUES DE CORBERA,56,28017,444807.57,4475286.48,Abierto,BAR PALOMA II CERVECERIA,19.08,08:00:00,01:30:00,7,24
A4.32_S6_M3_I6596,LFF_X445392_Y4476273,CIUDA-LINEA,CIUDAD LINEAL,QUINTANA,CALLE,ALCALA,375,28027,445391.57,4476273.47,Abierto,LAZIKA FAST FOST,4.32,08:00:00,01:30:00,3,6
A22.14_S8_M4_I6597,BRA_X445543_Y4475317,CIUDA-LINEA,CIUDAD LINEAL,PUEBLO NUEVO,CALLE,EZEQUIEL SOLANA,110,28017,445542.57,4475317.47,Abierto,BAR RINCON ANDALUZ,22.14,10:00:00,01:30:00,4,8
A8.97_S12_M4_I6598,LB_X438885_Y4472890,ARGAN,ARGANZUELA,IMPERIAL,PASEO,MELANCOLICOS,49,28005,438884.6,4472889.54,Abierto,LA BODEGUILLA,8.97,10:00:00,02:30:00,4,12
A13.5_S17_M5_I6599,T_X440194_Y4474062,CENTR,CENTRO,SOL,CALLE,BOLSA,10,28012,440193.59,4474061.53,Abierto,TAPERIA,13.5,09:00:00,01:00:00,5,17
A12.2_S12_M3_I6600,DP_X441105_Y4472223,ARGAN,ARGANZUELA,DELICIAS,PASEO,DELICIAS,65,28045,441104.58,4472222.52,Abierto,DOMINO'S PIZZA,12.2,08:00:00,01:30:00,3,12
A49.97_S32_M9_I6601,G(V_X442280_Y4478518,CHAMA,CHAMARTIN,HISPANOAMERICA,PLAZA,VALPARAISO,3,28016,442279.59,4478517.52,Abierto,GURI (COCINA VASCA),49.97,10:00:00,02:30:00,9,32
A38.55_S41_M14_I6602,B_X448604_Y4476116,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,CALLE,SUECIA,102,28022,448603.56,4476116.42,Abierto,BARPOLITANO,38.55,08:00:00,01:30:00,14,41
A32.9_S37_M18_I6603,V_X448534_Y4476131,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,AVENIDA,NIZA,40,28022,448533.56,4476131.42,Abierto,VOLAPIE,32.9,08:00:00,01:30:00,18,37
A27.5_S36_M16_I6604,A_X442369_Y4474644,RETIR,RETIRO,IBIZA,AVENIDA,MENENDEZ PELAYO,13,28009,442368.58,4474643.51,Abierto,ARZABAL,27.5,08:00:00,01:30:00,16,36
A37.44_S44_M11_I6605,RT_X442922_Y4475044,SALAM,SALAMANCA,GOYA,AVENIDA,FELIPE II,17,28009,442921.58,4475043.5,Abierto,RICOS TACOS,37.44,08:00:00,01:30:00,11,44
A22.62_S24_M6_I6606,BLTDO_X450292_Y4478597,BARAJ,BARAJAS,ALAMEDA DE OSUNA,AVENIDA,CANTABRIA,36,28042,450291.57,4478597.4,Abierto,BAR LA TASKITA DE OSUNA,22.62,08:00:00,01:30:00,6,24
A7.8_S8_M3_I6607,BRCTDC_X446405_Y4476606,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,CALLE,SANTA LEONOR,13,28037,446404.57,4476606.46,Abierto,BAR RESTAURANTE CON TIENDA DE CONVENIENCIA,7.8,08:00:00,01:30:00,3,8
A34.74_S43_M11_I6608,BM/BEYA_X448218_Y4476735,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,LUCANO,17,28022,448217.56,4476735.43,Abierto,BAR MONTENEGRO / BAR ELIN Y ARI,34.74,08:00:00,01:30:00,11,43
A18_S32_M8_I6609,P_X447597_Y4474453,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ARCOS,CALLE,AQUITANIA,25,28032,447596.55,4474453.43,Abierto,PIZZAHUT,18,10:00:00,00:00:00,8,32
A35.38_S30_M9_I6610,CLYC_X434792_Y4471967,LATIN,LATINA,ALUCHE,CALLE,SESEÑA,68,28024,434791.63,4471966.57,Abierto,CAFETERIA LOS YEBES CERVECERIA,35.38,08:00:00,00:30:00,9,30
A49.73_S46_M14_I6611,BR_X437225_Y4472193,LATIN,LATINA,LOS CARMENES,CALLE,GALLUR,175,28047,437224.6,4472192.55,Abierto,BAR ROCATA,49.73,08:00:00,01:30:00,14,46
A21.18_S22_M11_I6612,LTDTP_X436179_Y4470956,LATIN,LATINA,ALUCHE,CALLE,NUESTRA SEÑORA DE LA LUZ,118,28047,436178.61,4470955.56,Abierto,LA TABERNA DEL TIO PACO,21.18,08:00:00,01:30:00,11,22
A8.55_S15_M4_I6613,C_X440310_Y4477283,CHAMB,CHAMBERI,RIOS ROSAS,CALLE,BRAVO MURILLO,66,28003,440309.6,4477282.53,Abierto,CUATRO,8.55,08:00:00,01:30:00,4,15
A92.88_S48_M16_I6614,CPM_X440980_Y4478939,TETUA,TETUAN,CASTILLEJOS,CALLE,HERMANO GARATE,6,28020,440979.61,4478938.53,Abierto,CERVECERIA PEDRO MIGUEL,92.88,08:00:00,01:30:00,16,48
A14.27_S16_M4_I6615,D_X441966_Y4475396,SALAM,SALAMANCA,RECOLETOS,CALLE,VELAZQUEZ,47,28001,441965.58,4475395.51,Abierto,DINGO,14.27,08:00:00,01:30:00,4,16
A21_S24_M6_I6616,CC_X449920_Y4478705,BARAJ,BARAJAS,ALAMEDA DE OSUNA,PASEO,ALAMEDA DE OSUNA,71,28042,449919.57,4478705.41,Abierto,CAFETERIA CHARANTOS,21,10:00:00,02:30:00,6,24
A30.78_S39_M12_I6619,1M_X443674_Y4471872,PUENT-DE-VALLE,PUENTE DE VALLECAS,NUMANCIA,AVENIDA,ALBUFERA,67,28038,443673.56,4471872.49,Abierto,100 MONTADITOS,30.78,10:00:00,02:30:00,12,39
A59.76_S76_M24_I6620,BC_X445152_Y4471229,PUENT-DE-VALLE,PUENTE DE VALLECAS,PORTAZGO,AVENIDA,ALBUFERA,246,28038,445151.55,4471229.47,Abierto,BAR CURRO,59.76,10:00:00,02:30:00,24,76
A19.26_S21_M6_I6621,CEP_X437055_Y4470895,CARAB,CARABANCHEL,VISTA ALEGRE,PASEO,MARCELINO CAMACHO,27,28025,437054.6,4470894.55,Abierto,CAFETERIA EL PASEO,19.26,10:00:00,01:30:00,6,21
A84.76_S87_M23_I6622,NO_X437983_Y4471131,CARAB,CARABANCHEL,OPAÑEL,GLORIETA,VALLE DE ORO,4,28019,437982.6,4471130.54,Abierto,NEMRUT OPORTO,84.76,10:00:00,02:30:00,23,87
A6.48_S8_M2_I6623,BM_X438606_Y4471396,CARAB,CARABANCHEL,OPAÑEL,CALLE,MERCEDES ARTEAGA,52,28019,438605.59,4471395.54,Abierto,BAR MARIANO,6.48,10:00:00,00:30:00,2,8
A9.23_S0_M0_I6624,B_X444462_Y4475438,CIUDA-LINEA,CIUDAD LINEAL,VENTAS,CALLE,APOSTOL SANTIAGO,49,28017,444461.57,4475438.48,Abierto,BAR,9.23,08:00:00,01:30:00,0,0
A67.6_S28_M17_I6625,BES_X443941_Y4471393,PUENT-DE-VALLE,PUENTE DE VALLECAS,PALOMERAS BAJAS,CALLE,ARROYO DEL OLIVAR,74,28018,443940.56,4471393.48,Abierto,BAR EL SITIO,67.6,10:00:00,02:30:00,17,28
A14.1_S24_M6_I6626,BMLB_X444552_Y4470960,PUENT-DE-VALLE,PUENTE DE VALLECAS,PALOMERAS BAJAS,AVENIDA,BUENOS AIRES,44,28018,444551.55,4470960.47,Abierto,BAR MESON LA BARBACOA,14.1,10:00:00,02:30:00,6,24
A25.37_S32_M8_I6627,HBB_X440605_Y4476730,CHAMB,CHAMBERI,RIOS ROSAS,CALLE,SANTA ENGRACIA,108,28003,440604.6,4476729.53,Abierto,HOME BURGUER BAR,25.37,08:00:00,01:30:00,8,32
A1.44_S2_M1_I6628,M_X439884_Y4475893,CHAMB,CHAMBERI,ARAPILES,CALLE,VALLEHERMOSO,16,28015,439883.6,4475892.54,Abierto,MUST,1.44,08:00:00,01:30:00,1,2
A59.2_S76_M19_I6629,LYA_X442289_Y4473220,RETIR,RETIRO,LOS JERONIMOS,PASEO,REINA CRISTINA,23,28014,442288.58,4473219.51,Abierto,LOTERIAS Y APUESTAS,59.2,08:00:00,01:30:00,19,76
A20.35_S16_M6_I6630,BI7_X443175_Y4474347,RETIR,RETIRO,IBIZA,CALLE,IBIZA,74,28009,443174.58,4474346.5,Abierto,BAR IBIZA 74,20.35,08:00:00,01:30:00,6,16
A16.91_S28_M7_I6632,CDPU_X439433_Y4471815,CARAB,CARABANCHEL,COMILLAS,CALLE,TOMAS MEABE,15,28019,439432.59,4471814.53,Abierto,CERVECERIA DOS POR UNO,16.91,08:00:00,01:30:00,7,28
A12.95_S12_M4_I6634,SCTN5_X0_Y0,BARAJ,BARAJAS,AEROPUERTO,CALLE,TRESPADERNE,5,28042,0,0,Abierto,SITUADO CALLE TRESPADERNE NUM 5,12.95,08:00:00,01:30:00,4,12
A17.5_S28_M7_I6636,S_X441771_Y4479382,CHAMA,CHAMARTIN,NUEVA ESPAÑA,CALLE,FELIX BOIX,14,28036,441770.6,4479381.53,Abierto,SANTAGLORIA,17.5,08:00:00,01:30:00,7,28
A43.23_S40_M11_I6637,ATE_X440396_Y4472470,ARGAN,ARGANZUELA,ACACIAS,PLAZA,PEÑUELAS,7,28005,440395.59,4472469.53,Abierto,AQUI TE ESPERO,43.23,08:00:00,01:30:00,11,40
A7.02_S9_M3_I6638,YS_X439737_Y4473913,CENTR,CENTRO,PALACIO,CALLE,SEGOVIA,8,28005,439736.59,4473912.53,Abierto,YAKUZA SUSHI,7.02,10:00:00,01:30:00,3,9
A20.88_S26_M7_I6639,CB_X439619_Y4475167,CENTR,CENTRO,UNIVERSIDAD,CALLE,DUQUE DE OSUNA,4,28015,439618.6,4475166.54,Abierto,CAFE BAR,20.88,09:00:00,01:00:00,7,26
A8.5_S7_M2_I6640,BB_X440067_Y4474096,CENTR,CENTRO,SOL,CALLE,ZARAGOZA,9,28012,440066.59,4474095.53,Abierto,BIE-BI,8.5,09:00:00,01:00:00,2,7
A32.4_S40_M10_I6642,BC_X445446_Y4480070,HORTA,HORTALEZA,PINAR DEL REY,AVENIDA,GRAN VIA DE HORTALEZA,69,28043,445445.59,4480070.48,Abierto,BUCARO CERVECERIA,32.4,08:00:00,01:30:00,10,40
A10.8_S9_M6_I6643,J_X441979_Y4475122,SALAM,SALAMANCA,RECOLETOS,CALLE,VELAZQUEZ,30,28001,441978.58,4475121.51,Abierto,JOSELITOS,10.8,08:00:00,01:30:00,6,9
A109.66_S58_M19_I6644,RLP_X440516_Y4471184,USERA,USERA,MOSCARDO,CALLE,ANTONIO LOPEZ,160,28026,440515.58,4471183.52,Abierto,RESTAURANTE LA PARRILLA,109.66,08:00:00,01:30:00,19,58
A41.85_S49_M14_I6645,BREP_X440897_Y4472467,ARGAN,ARGANZUELA,DELICIAS,CALLE,FERROCARRIL,21,28045,440896.58,4472466.52,Abierto,BAR-RESTAURANTE EL PULPO,41.85,10:00:00,02:30:00,14,49
A14.4_S20_M10_I6646,BO_X446399_Y4479586,HORTA,HORTALEZA,CANILLAS,CALLE,MOTA DEL CUERVO,13,28043,446398.59,4479586.47,Abierto,BAR OASIS,14.4,10:00:00,02:30:00,10,20
A35.1_S45_M15_I6647,LF_X444520_Y4475138,CIUDA-LINEA,CIUDAD LINEAL,VENTAS,CALLE,APOSTOL SANTIAGO,6,28017,444519.57,4475138.48,Abierto,LA FORNIA,35.1,08:00:00,01:30:00,15,45
A21.38_S16_M6_I6648,LB_X441591_Y4478426,CHAMA,CHAMARTIN,HISPANOAMERICA,CALLE,RAFAEL SALGADO,3,28036,441590.6,4478425.52,Abierto,LA BODEGA,21.38,08:00:00,01:30:00,6,16
A35_S40_M10_I6649,PO_X446387_Y4479560,HORTA,HORTALEZA,CANILLAS,CALLE,MOTA DEL CUERVO,11,28043,446386.59,4479560.47,Abierto,PUB OSWAN,35,08:00:00,01:30:00,10,40
A30.6_S28_M7_I6650,BT_X442458_Y4478910,CHAMA,CHAMARTIN,NUEVA ESPAÑA,AVENIDA,ALBERTO ALCOCER,47,28016,442457.6,4478909.52,Abierto,BAR-TETERIA,30.6,08:00:00,01:30:00,7,28
A25.15_S30_M10_I6651,M_X442429_Y4478863,CHAMA,CHAMARTIN,HISPANOAMERICA,AVENIDA,ALBERTO ALCOCER,48,28016,442428.6,4478862.52,Abierto,MALLORCA,25.15,08:00:00,01:30:00,10,30
A16.97_S24_M6_I6653,LT_X445955_Y4471823,MORAT,MORATALAZ,PAVONES,CALLE,ARROYO FONTARRON,391,28030,445954.55,4471823.46,Abierto,LAS TEJAS,16.97,10:00:00,01:00:00,6,24
A35_S40_M10_I6655,BEETYR_X445335_Y4472770,MORAT,MORATALAZ,VINATEROS,CALLE,CAÑADA,2,28030,445334.56,4472770.47,Abierto,BAR EL EDEN TAPAS Y RACIONES,35,10:00:00,01:00:00,10,40
A38.94_S48_M12_I6656,RTT_X441335_Y4471138,ARGAN,ARGANZUELA,LEGAZPI,CALLE,SODIO,2,28045,441334.58,4471137.52,Abierto,RESTAURANTE TRENDING TAPAS,38.94,08:00:00,01:30:00,12,48
A19.06_S28_M7_I6657,RMK_X442857_Y4484075,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,SAN JUAN DE ORTEGA,24,28050,442856.63,4484074.53,Abierto,RA MEN KAGURA,19.06,10:00:00,02:30:00,7,28
A21.06_S27_M9_I6659,NC_X443043_Y4472898,RETIR,RETIRO,ADELFAS,CALLE,DOCTOR ESQUERDO,183,28007,443042.57,4472897.5,Abierto,NIASCA CAFETERIA,21.06,08:00:00,01:30:00,9,27
A4.76_S8_M4_I6660,NS_X446834_Y4474534,CIUDA-LINEA,CIUDAD LINEAL,PUEBLO NUEVO,CALLE,PAREDES DE NAVA,25,28017,446833.56,4474534.45,Abierto,NEW SUAREZ,4.76,10:00:00,01:30:00,4,8
A29.16_S36_M9_I6662,AEK_X437134_Y4471561,CARAB,CARABANCHEL,VISTA ALEGRE,AVENIDA,NUESTRA SEÑORA DE VALVANERA,115,28025,437133.6,4471560.55,Abierto,AMAR EURO KEBAB,29.16,10:00:00,02:30:00,9,36
A21.73_S22_M7_I6664,LOG_X435782_Y4468173,CARAB,CARABANCHEL,BUENAVISTA,CALLE,MORALES,10,28054,435781.58,4468172.55,Abierto,LA OSA GOLOSA,21.73,10:00:00,01:30:00,7,22
A31.32_S24_M6_I6665,CJA_X445423_Y4480605,HORTA,HORTALEZA,PINAR DEL REY,CALLE,MAR DE ARAL,6,28033,445422.6,4480605.48,Abierto,CERVECERIA JAMONERIA AZNAITIN,31.32,10:00:00,02:30:00,6,24
A88.74_S104_M26_I6666,BREP_X439010_Y4470880,CARAB,CARABANCHEL,OPAÑEL,CALLE,EVORA,16,28019,439009.59,4470879.53,Abierto,BAR RESTAURANTE EL PARRILLERO,88.74,10:00:00,00:30:00,26,104
A18_S16_M4_I6667,BC_X443549_Y4469540,PUENT-DE-VALLE,PUENTE DE VALLECAS,ENTREVIAS,CALLE,GUARROMAN,4,28053,443548.55,4469540.48,Abierto,BAR CAZORLA,18,10:00:00,02:30:00,4,16
A49.21_S48_M12_I6669,CCB_X439261_Y4472079,CARAB,CARABANCHEL,OPAÑEL,GLORIETA,MARQUES DE VADILLO,3,28019,439260.59,4472078.53,Abierto,CERVECERIA CRUZ BLANCA,49.21,10:00:00,01:30:00,12,48
A31.86_S36_M9_I6670,BP_X437115_Y4470273,CARAB,CARABANCHEL,PUERTA BONITA,PLAZA,CARABANCHEL,4,28025,437114.59,4470272.54,Abierto,BAR PLAZA,31.86,10:00:00,00:30:00,9,36
A13.65_S24_M6_I6671,BAT_X436801_Y4470870,CARAB,CARABANCHEL,VISTA ALEGRE,AVENIDA,NUESTRA SEÑORA DE FATIMA,14,28047,436800.6,4470869.55,Abierto,BAR AVENIDA TAPAS,13.65,10:00:00,00:30:00,6,24
A15.02_S18_M7_I6674,A_X445168_Y4476547,CIUDA-LINEA,CIUDAD LINEAL,QUINTANA,CALLE,HERMANOS DE PABLO,45,28027,445167.57,4476547.47,Abierto,ALIMAR,15.02,10:00:00,01:30:00,7,18
A9.36_S12_M4_I6675,HD_X440298_Y4474325,CENTR,CENTRO,SOL,PLAZA,PUERTA DEL SOL,11,28013,440297.59,4474324.53,Abierto,HAAGEN DAZS,9.36,08:00:00,01:30:00,4,12
A10.88_S12_M3_I6676,D_X448692_Y4475587,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,CALLE,MANCHESTER,12,28022,448691.56,4475587.42,Abierto,DOMINO'S,10.88,08:00:00,01:30:00,3,12
A45.32_S48_M19_I6677,BCD_X447981_Y4475757,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,HELLIN,CALLE,HINOJOSA DEL DUQUE,7,28037,447980.56,4475757.43,Abierto,BAR CAFETERIA DE&PATRI,45.32,08:00:00,01:30:00,19,48
A64.58_S50_M13_I6678,LP_X448836_Y4475299,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,CALLE,BUCAREST,7,28022,448835.55,4475299.41,Abierto,LA PEINETA,64.58,08:00:00,01:30:00,13,50
A58.62_S52_M15_I6679,BA_X448620_Y4474890,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,CALLE,SUECIA,32,28022,448619.55,4474890.42,Abierto,BAR AGUILERA,58.62,08:00:00,00:00:00,15,52
A30.1_S20_M10_I6682,BRA_X446495_Y4476200,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,CALLE,JULIAN CAMARILLO,19,28037,446494.57,4476200.45,Abierto,BAR-RESTAURANTE ALUKA,30.1,08:00:00,01:30:00,10,20
A18_S26_M9_I6683,BG_X446902_Y4474992,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,AMPOSTA,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,99,28037,446901.56,4474992.45,Abierto,BAR GODINO,18,08:00:00,01:30:00,9,26
A28.09_S21_M8_I6684,LC_X439485_Y4476073,CHAMB,CHAMBERI,GAZTAMBIDE,CALLE,GUZMAN EL BUENO,33,28015,439484.6,4476072.54,Abierto,LOS CHICOS,28.09,10:00:00,02:30:00,8,21
A15.3_S19_M5_I6685,D1_X439957_Y4474180,CENTR,CENTRO,SOL,CALLE,MAYOR,35,28013,439956.59,4474179.53,Abierto,DISTRITO 13,15.3,10:00:00,01:30:00,5,19
A55.44_S62_M16_I6686,MDM_X440461_Y4474596,CENTR,CENTRO,SOL,CALLE,MONTERA,47,28013,440460.59,4474595.53,Abierto,MC DONALDS MONTERA,55.44,08:00:00,01:30:00,16,62
A30.42_S39_M13_I6688,BE7_X446974_Y4478764,HORTA,HORTALEZA,PIOVERA,AVENIDA,MACHUPICHU,19,28043,446973.58,4478764.45,Abierto,BAR EL 70,30.42,10:00:00,02:30:00,13,39
A23.04_S30_M11_I6689,NRJ_X443330_Y4477353,CHAMA,CHAMARTIN,PROSPERIDAD,CALLE,CLARA DEL REY,44,28002,443329.58,4477352.5,Abierto,NAGOYA RESTAURANTE JAPONES,23.04,08:00:00,01:30:00,11,30
A51.81_S65_M18_I6690,B_X444491_Y4476717,CIUDA-LINEA,CIUDAD LINEAL,SAN PASCUAL,CALLE,CESAR GONZALEZ RUANO,5,28027,444490.58,4476717.48,Abierto,BAR,51.81,10:00:00,01:30:00,18,65
A9.72_S12_M3_I6692,F_X440262_Y4473208,CENTR,CENTRO,EMBAJADORES,CALLE,EMBAJADORES,64,28012,440261.59,4473207.53,Abierto,FINOCCHIO,9.72,10:00:00,01:30:00,3,12
A6.48_S8_M2_I6693,SR_X440562_Y4473593,CENTR,CENTRO,EMBAJADORES,CALLE,AVE MARIA,19,28012,440561.59,4473592.53,Abierto,SIN ROTULO,6.48,10:00:00,01:30:00,2,8
A12.06_S15_M4_I6694,LT_X440607_Y4474075,CENTR,CENTRO,CORTES,CALLE,MANUEL FERNANDEZ Y GONZALEZ,3,28014,440606.59,4474074.53,Abierto,LA TRUCHA,12.06,09:00:00,01:00:00,4,15
A9.75_S8_M4_I6695,BRLN_X442462_Y4484749,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,MARIA TUBAU,19,28050,442461.63,4484748.54,Abierto,BAR RESTAURANTE LA NIETA,9.75,08:00:00,01:30:00,4,8
A13.2_S24_M6_I6696,LT_X439729_Y4480464,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,EL PILAR,CALLE,CHANTADA,1,28029,439728.62,4480463.55,Abierto,LA TRADICIONAL,13.2,08:00:00,01:30:00,6,24
A77.04_S0_M0_I6700,H_X444658_Y4482582,HORTA,HORTALEZA,VALDEFUENTES,CALLE,LUIS JIMENEZ DE ASUA,18,28050,444657.61,4482581.5,Abierto,HAK,77.04,08:00:00,01:30:00,0,0
A15.84_S20_M6_I6701,CA_X440844_Y4473274,CENTR,CENTRO,EMBAJADORES,CALLE,ARGUMOSA,31,28012,440843.59,4473273.52,Abierto,CAFETERIA AMANDA,15.84,10:00:00,01:30:00,6,20
A12.96_S18_M9_I6702,LTYEG_X437847_Y4469606,CARAB,CARABANCHEL,ABRANTES,CALLE,VIA LUSITANA,35,28025,437846.58,4469605.54,Abierto,LA TASCA Y EL GOURMET,12.96,10:00:00,01:00:00,9,18
A95.24_S64_M16_I6704,RP3_X441777_Y4479300,CHAMA,CHAMARTIN,NUEVA ESPAÑA,CALLE,PEDRO MUGURUZA,1,28036,441776.6,4479299.53,Abierto,RESTAURANTE PIU 39,95.24,08:00:00,01:30:00,16,64
A19.44_S24_M6_I6705,RCYT_X446480_Y4473143,MORAT,MORATALAZ,HORCAJO,CALLE,CAÑON DEL RIO LOBOS,7,28030,446479.55,4473143.45,Abierto,RESTAURANTE CHINO YONG TAI,19.44,08:00:00,01:00:00,6,24
A70.08_S80_M20_I6706,BC_X444898_Y4473166,MORAT,MORATALAZ,MARROQUINA,CALLE,MARROQUINA,22,28030,444897.56,4473166.47,Abierto,BAR CAFETERIA,70.08,08:00:00,01:00:00,20,80
A35.74_S30_M9_I6707,DP_X439222_Y4473036,ARGAN,ARGANZUELA,IMPERIAL,CALLE,MUÑOPEDRO,12,28005,439221.6,4473035.54,Abierto,DOMINO'S PIZZA,35.74,08:00:00,01:30:00,9,30
A23.97_S32_M8_I6708,BL_X441183_Y4473051,ARGAN,ARGANZUELA,PALOS DE MOGUER,PASEO,DELICIAS,9,28045,441182.58,4473050.52,Abierto,BAR LIZARRAN,23.97,08:00:00,01:30:00,8,32
A25.92_S32_M8_I6709,RBR_X438926_Y4471868,CARAB,CARABANCHEL,OPAÑEL,CALLE,JOAQUIN MARTIN,2,28019,438925.59,4471867.53,Abierto,RUSTICA BAR RESTAURANTE.,25.92,10:00:00,01:30:00,8,32
A18.86_S16_M4_I6712,SM_X439762_Y4476095,CHAMB,CHAMBERI,ARAPILES,CALLE,GALILEO,36,28015,439761.6,4476094.54,Abierto,SUSHI MIX,18.86,08:00:00,01:30:00,4,16
A17.42_S18_M6_I6713,OC_X441377_Y4479338,TETUA,TETUAN,CASTILLEJOS,CALLE,POETA JOAN MARAGALL,56,28020,441376.6,4479337.53,Abierto,O CLOCK,17.42,08:00:00,01:30:00,6,18
A12.8_S16_M8_I6715,EH_X440683_Y4475875,CHAMB,CHAMBERI,TRAFALGAR,CALLE,LUCHANA,25,28010,440682.59,4475874.53,Abierto,EL HORNO,12.8,08:00:00,01:30:00,8,16
A32.13_S38_M16_I6716,R_X440810_Y4477015,CHAMB,CHAMBERI,RIOS ROSAS,CALLE,RIOS ROSAS,38,28003,440809.6,4477014.53,Abierto,RESTAURANTE,32.13,08:00:00,01:30:00,16,38
A9.18_S12_M7_I6718,BJ_X436406_Y4473275,LATIN,LATINA,LUCERO,CALLE,VILLAVALIENTE,8,28011,436405.62,4473274.56,Abierto,BAR JUCA,9.18,08:00:00,00:30:00,7,12
A27.55_S36_M9_I6719,DBBDT_X447424_Y4469526,VILLA-DE-VALLE,VILLA DE VALLECAS,CASCO H.VALLECAS,CALLE,SIERRA AITANA,6,28031,447423.53,4469526.43,Abierto,DE BELLOTA BAR DE TAPAS,27.55,10:00:00,02:30:00,9,36
A43.87_S36_M10_I6720,TLD_X440938_Y4472723,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,PALOS DE LA FRONTERA,38,28045,440937.58,4472722.52,Abierto,TABERNA LA DEHESA,43.87,08:00:00,01:30:00,10,36
A30.42_S39_M13_I6721,BEC_X0_Y0,HORTA,HORTALEZA,PIOVERA,AVENIDA,MACHUPICHU,17,28043,0,0,Abierto,BAR EL CONDE                                    ,30.42,08:00:00,01:30:00,13,39
A32.84_S38_M11_I6722,LM_X446885_Y4475565,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,CALLE,ZUMEL,12,28037,446884.56,4475565.45,Abierto,LA MAMI,32.84,08:00:00,01:30:00,11,38
A89.86_S86_M25_I6723,T_X442803_Y4478845,CHAMA,CHAMARTIN,HISPANOAMERICA,CALLE,COSTA RICA,16,28016,442802.59,4478844.51,Abierto,TOMEU,89.86,10:00:00,02:30:00,25,86
A20.79_S24_M8_I6727,RJI_X441222_Y4469613,USERA,USERA,SAN FERMIN,CALLE,CARABELOS,21,28041,441221.56,4469612.51,Abierto,RESTAURANTE JUSTO II,20.79,10:00:00,01:30:00,8,24
A32.6_S32_M8_I6728,LP_X0_Y0,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,LA PAZ,PASEO,CASTELLANA,261,28046,0,0,Abierto,LA PAUSA,32.6,09:00:00,22:30:00,8,32
