id_registroPeatones,calle,numPeatones,fechaHora,distrito,codigoPostal,observacionesDireccion,latitud,longitud
PERM_PEA05_PM012021-05-30T20:00Z,Carrera de San Jerónimo,86,2021-05-30T20:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-05-30T20:00Z,Calle de Atocha,335,2021-05-30T20:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-05-30T20:00Z,Calle Mayor,615,2021-05-30T20:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-05-30T20:00Z,Gran Vía,2.646,2021-05-30T20:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-05-30T20:00Z,Gran Vía,1.235,2021-05-30T20:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-05-30T20:00Z,Paseo de Recoletos,374,2021-05-30T20:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-05-30T20:00Z,calle de Génova,545,2021-05-30T20:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-05-30T20:00Z,"Calle de las Huertas, Madrid",191,2021-05-30T20:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-05-30T20:00Z,Madrid Río,301,2021-05-30T20:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-05-30T20:00Z,Princesa,135,2021-05-30T20:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-05-30T20:00Z,Calle de Alberto Aguilera,805,2021-05-30T20:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-05-30T20:00Z,Calle de Toledo,1.057,2021-05-30T20:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-05-30T20:00Z,Plaza del Emperador Carlos V,1.59,2021-05-30T20:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-05-30T20:00Z,Ronda de Valencia,537,2021-05-30T20:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-05-30T20:00Z,Alcalá Street,658,2021-05-30T20:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-05-30T20:00Z,Calle Bailén,902,2021-05-30T20:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-05-31T00:00Z,calle de Fuencarral,1.19,2021-05-31T00:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-05-31T00:00Z,San Bernardo street,283,2021-05-31T00:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-05-31T00:00Z,calle de Hortaleza,428,2021-05-31T00:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-05-31T00:00Z,Carrera de San Jerónimo,32,2021-05-31T00:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-05-31T00:00Z,Calle de Atocha,163,2021-05-31T00:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-05-31T00:00Z,Calle Mayor,237,2021-05-31T00:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-05-31T00:00Z,Gran Vía,245,2021-05-31T00:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-05-31T00:00Z,Gran Vía,331,2021-05-31T00:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-05-31T00:00Z,Paseo de Recoletos,144,2021-05-31T00:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-05-31T00:00Z,calle de Génova,174,2021-05-31T00:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-05-31T00:00Z,"Calle de las Huertas, Madrid",46,2021-05-31T00:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-05-31T00:00Z,Madrid Río,39,2021-05-31T00:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-05-31T00:00Z,Princesa,37,2021-05-31T00:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-05-31T00:00Z,Calle de Alberto Aguilera,281,2021-05-31T00:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-05-31T00:00Z,Calle de Toledo,663,2021-05-31T00:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-05-31T00:00Z,Plaza del Emperador Carlos V,612,2021-05-31T00:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-05-31T00:00Z,Ronda de Valencia,298,2021-05-31T00:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-05-31T00:00Z,Alcalá Street,337,2021-05-31T00:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-05-31T00:00Z,Calle Bailén,244,2021-05-31T00:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-05-31T04:00Z,calle de Fuencarral,341,2021-05-31T04:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-05-31T04:00Z,San Bernardo street,12,2021-05-31T04:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-05-31T04:00Z,calle de Hortaleza,5,2021-05-31T04:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-05-31T04:00Z,Carrera de San Jerónimo,39,2021-05-31T04:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-05-31T04:00Z,Calle de Atocha,39,2021-05-31T04:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-05-31T04:00Z,Calle Mayor,3,2021-05-31T04:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-05-31T04:00Z,Gran Vía,7,2021-05-31T04:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-05-31T04:00Z,Gran Vía,21,2021-05-31T04:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-05-31T04:00Z,Paseo de Recoletos,71,2021-05-31T04:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-05-31T04:00Z,calle de Génova,28,2021-05-31T04:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-05-31T04:00Z,"Calle de las Huertas, Madrid",5,2021-05-31T04:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-05-31T04:00Z,Madrid Río,1,2021-05-31T04:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-05-31T04:00Z,Princesa,1,2021-05-31T04:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-05-31T04:00Z,Calle de Alberto Aguilera,13,2021-05-31T04:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-05-31T04:00Z,Calle de Toledo,35,2021-05-31T04:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-05-31T04:00Z,Plaza del Emperador Carlos V,2,2021-05-31T04:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-05-31T04:00Z,Ronda de Valencia,82,2021-05-31T04:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-05-31T04:00Z,Alcalá Street,34,2021-05-31T04:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-05-31T04:00Z,Calle Bailén,4,2021-05-31T04:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-05-31T08:00Z,calle de Fuencarral,379,2021-05-31T08:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-05-31T08:00Z,San Bernardo street,93,2021-05-31T08:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-05-31T08:00Z,calle de Hortaleza,105,2021-05-31T08:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-05-31T08:00Z,Carrera de San Jerónimo,12,2021-05-31T08:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-05-31T08:00Z,Calle de Atocha,105,2021-05-31T08:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-05-31T08:00Z,Calle Mayor,157,2021-05-31T08:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-05-31T08:00Z,Gran Vía,76,2021-05-31T08:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-05-31T08:00Z,Gran Vía,75,2021-05-31T08:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-05-31T08:00Z,Paseo de Recoletos,154,2021-05-31T08:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-05-31T08:00Z,calle de Génova,161,2021-05-31T08:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-05-31T08:00Z,"Calle de las Huertas, Madrid",41,2021-05-31T08:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-05-31T08:00Z,Madrid Río,74,2021-05-31T08:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-05-31T08:00Z,Princesa,20,2021-05-31T08:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-05-31T08:00Z,Calle de Alberto Aguilera,244,2021-05-31T08:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-05-31T08:00Z,Calle de Toledo,159,2021-05-31T08:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-05-31T08:00Z,Plaza del Emperador Carlos V,292,2021-05-31T08:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-05-31T08:00Z,Ronda de Valencia,98,2021-05-31T08:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-05-31T08:00Z,Alcalá Street,193,2021-05-31T08:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-05-31T08:00Z,Calle Bailén,124,2021-05-31T08:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-05-31T12:00Z,calle de Fuencarral,2.431,2021-05-31T12:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-05-31T12:00Z,San Bernardo street,172,2021-05-31T12:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-05-31T12:00Z,calle de Hortaleza,204,2021-05-31T12:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-05-31T12:00Z,Carrera de San Jerónimo,167,2021-05-31T12:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-05-31T12:00Z,Calle de Atocha,200,2021-05-31T12:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-05-31T12:00Z,Calle Mayor,360,2021-05-31T12:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-05-31T12:00Z,Gran Vía,760,2021-05-31T12:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-05-31T12:00Z,Gran Vía,650,2021-05-31T12:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-05-31T12:00Z,Paseo de Recoletos,141,2021-05-31T12:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-05-31T12:00Z,calle de Génova,232,2021-05-31T12:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-05-31T12:00Z,"Calle de las Huertas, Madrid",43,2021-05-31T12:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-05-31T12:00Z,Madrid Río,267,2021-05-31T12:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-05-31T12:00Z,Princesa,76,2021-05-31T12:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-05-31T12:00Z,Calle de Alberto Aguilera,287,2021-05-31T12:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-05-31T12:00Z,Calle de Toledo,959,2021-05-31T12:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-05-31T12:00Z,Plaza del Emperador Carlos V,396,2021-05-31T12:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-05-31T12:00Z,Ronda de Valencia,237,2021-05-31T12:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-05-31T12:00Z,Alcalá Street,166,2021-05-31T12:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-05-31T12:00Z,Calle Bailén,163,2021-05-31T12:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-05-31T16:00Z,calle de Fuencarral,1.858,2021-05-31T16:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-05-31T16:00Z,San Bernardo street,39,2021-05-31T16:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-05-31T16:00Z,calle de Hortaleza,89,2021-05-31T16:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-05-31T16:00Z,Carrera de San Jerónimo,262,2021-05-31T16:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-05-31T16:00Z,Calle de Atocha,80,2021-05-31T16:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-05-31T16:00Z,Calle Mayor,271,2021-05-31T16:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-05-31T16:00Z,Gran Vía,527,2021-05-31T16:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-05-31T16:00Z,Gran Vía,785,2021-05-31T16:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-05-31T16:00Z,Paseo de Recoletos,142,2021-05-31T16:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-05-31T16:00Z,calle de Génova,225,2021-05-31T16:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-05-31T16:00Z,"Calle de las Huertas, Madrid",42,2021-05-31T16:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-05-31T16:00Z,Madrid Río,101,2021-05-31T16:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-05-31T16:00Z,Princesa,120,2021-05-31T16:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-05-31T16:00Z,Calle de Alberto Aguilera,288,2021-05-31T16:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-05-31T16:00Z,Calle de Toledo,392,2021-05-31T16:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-05-31T16:00Z,Plaza del Emperador Carlos V,380,2021-05-31T16:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-05-31T16:00Z,Ronda de Valencia,134,2021-05-31T16:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-05-31T16:00Z,Alcalá Street,267,2021-05-31T16:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-05-31T16:00Z,Calle Bailén,75,2021-05-31T16:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-05-31T20:00Z,calle de Fuencarral,4.244,2021-05-31T20:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-05-31T20:00Z,San Bernardo street,177,2021-05-31T20:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-05-31T20:00Z,calle de Hortaleza,242,2021-05-31T20:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-05-31T20:00Z,Carrera de San Jerónimo,230,2021-05-31T20:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-05-31T20:00Z,Calle de Atocha,186,2021-05-31T20:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-05-31T20:00Z,Calle Mayor,298,2021-05-31T20:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-05-31T20:00Z,Gran Vía,1.273,2021-05-31T20:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-05-31T20:00Z,Gran Vía,989,2021-05-31T20:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-05-31T20:00Z,Paseo de Recoletos,361,2021-05-31T20:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-05-31T20:00Z,calle de Génova,434,2021-05-31T20:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-05-31T20:00Z,"Calle de las Huertas, Madrid",128,2021-05-31T20:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-05-31T20:00Z,Madrid Río,299,2021-05-31T20:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-05-31T20:00Z,Princesa,111,2021-05-31T20:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-05-31T20:00Z,Calle de Alberto Aguilera,184,2021-05-31T20:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-05-31T20:00Z,Calle de Toledo,997,2021-05-31T20:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-05-31T20:00Z,Plaza del Emperador Carlos V,458,2021-05-31T20:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-05-31T20:00Z,Ronda de Valencia,328,2021-05-31T20:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-05-31T20:00Z,Alcalá Street,246,2021-05-31T20:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-05-31T20:00Z,Calle Bailén,185,2021-05-31T20:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-01-06T00:00Z,calle de Fuencarral,454,2021-01-06T00:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-01-06T00:00Z,San Bernardo street,26,2021-01-06T00:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-01-06T00:00Z,calle de Hortaleza,106,2021-01-06T00:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-01-06T00:00Z,Carrera de San Jerónimo,126,2021-01-06T00:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-01-06T00:00Z,Calle de Atocha,61,2021-01-06T00:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-01-06T00:00Z,Calle Mayor,74,2021-01-06T00:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-01-06T00:00Z,Gran Vía,90,2021-01-06T00:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-01-06T00:00Z,Gran Vía,120,2021-01-06T00:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-01-06T00:00Z,Paseo de Recoletos,110,2021-01-06T00:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-01-06T00:00Z,calle de Génova,86,2021-01-06T00:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-01-06T00:00Z,"Calle de las Huertas, Madrid",13,2021-01-06T00:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-01-06T00:00Z,Madrid Río,20,2021-01-06T00:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-01-06T00:00Z,Princesa,42,2021-01-06T00:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-01-06T00:00Z,Calle de Alberto Aguilera,83,2021-01-06T00:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-01-06T00:00Z,Calle de Toledo,176,2021-01-06T00:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-01-06T00:00Z,Plaza del Emperador Carlos V,87,2021-01-06T00:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-01-06T00:00Z,Ronda de Valencia,123,2021-01-06T00:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-01-06T00:00Z,Alcalá Street,202,2021-01-06T00:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-01-06T00:00Z,Calle Bailén,26,2021-01-06T00:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-01-06T04:00Z,calle de Fuencarral,377,2021-01-06T04:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-01-06T04:00Z,San Bernardo street,9,2021-01-06T04:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-01-06T04:00Z,calle de Hortaleza,0,2021-01-06T04:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-01-06T04:00Z,Carrera de San Jerónimo,42,2021-01-06T04:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-01-06T04:00Z,Calle de Atocha,30,2021-01-06T04:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-01-06T04:00Z,Calle Mayor,6,2021-01-06T04:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-01-06T04:00Z,Gran Vía,9,2021-01-06T04:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
PERM_PEA08_PM022021-01-06T04:00Z,Gran Vía,8,2021-01-06T04:00:00Z,Centro,28013,Acera_Impares,40.42015321,-3.70435898
PERM_PEA09_PM012021-01-06T04:00Z,Paseo de Recoletos,80,2021-01-06T04:00:00Z,Centro,28001,Acera_Pares,40.41990798,-3.692363251
PERM_PEA10_PM012021-01-06T04:00Z,calle de Génova,27,2021-01-06T04:00:00Z,Chamberí,28004,Acera_Pares,40.42695341,-3.69448847
PERM_PEA11_PM012021-01-06T04:00Z,"Calle de las Huertas, Madrid",16,2021-01-06T04:00:00Z,Centro,28014,Calle_Peatonal ,40.41338702,-3.697740186
PERM_PEA12_PM012021-01-06T04:00Z,Madrid Río,1,2021-01-06T04:00:00Z,Latina,28011,Calle_Peatonal ,40.41373441,-3.723947718
PERM_PEA13_PM012021-01-06T04:00Z,Princesa,5,2021-01-06T04:00:00Z,Moncloa-Aravaca,28008,Acera_Impares,40.42479893,-3.712094845
PERM_PEA14_PM012021-01-06T04:00Z,Calle de Alberto Aguilera,8,2021-01-06T04:00:00Z,Chamberí,28015,Acera_Pares,40.43046926,-3.713297939
PERM_PEA15_PM012021-01-06T04:00Z,Calle de Toledo,2,2021-01-06T04:00:00Z,Centro,28005,Acera_Impares,40.41289138,-3.707464267
PERM_PEA16_PM012021-01-06T04:00Z,Plaza del Emperador Carlos V,11,2021-01-06T04:00:00Z,Arganzuela,28012,Acera_Impares,40.409118,-3.692441
PERM_PEA17_PM012021-01-06T04:00Z,Ronda de Valencia,100,2021-01-06T04:00:00Z,Arganzuela,28012,Acera_Pares,40.405367,-3.701798
PERM_PEA18_PM012021-01-06T04:00Z,Alcalá Street,117,2021-01-06T04:00:00Z,Centro,28014,Acera_Pares,40.418256,-3.697732
PERM_PEA19_PM012021-01-06T04:00Z,Calle Bailén,6,2021-01-06T04:00:00Z,Centro,28013,Acera_Pares,40.415111,-3.713569
PERM_PEA02_PM012021-01-06T08:00Z,calle de Fuencarral,317,2021-01-06T08:00:00Z,Centro,28004,Calle_Peatonal ,40.42200905,-3.700891722
PERM_PEA03_PM012021-01-06T08:00Z,San Bernardo street,42,2021-01-06T08:00:00Z,Centro,28015,Acera_Pares,40.42380314,-3.707379398
PERM_PEA04_PM012021-01-06T08:00Z,calle de Hortaleza,83,2021-01-06T08:00:00Z,Centro,28004,Acera_Pares,40.42107227,-3.70049043
PERM_PEA05_PM012021-01-06T08:00Z,Carrera de San Jerónimo,118,2021-01-06T08:00:00Z,Centro,28014,Acera_Pares,40.41664098,-3.701246554
PERM_PEA06_PM012021-01-06T08:00Z,Calle de Atocha,64,2021-01-06T08:00:00Z,Centro,28012,Acera_Impares,40.41110888,-3.696471467
PERM_PEA07_PM012021-01-06T08:00Z,Calle Mayor,53,2021-01-06T08:00:00Z,Centro,28013,Acera_Impares,40.41637598,-3.706029098
PERM_PEA08_PM012021-01-06T08:00Z,Gran Vía,54,2021-01-06T08:00:00Z,Centro,28013,Acera_Pares,40.4202703,-3.704325575
